seed,delayed_reward,immediate_reward,policy_loss,delayed_value_loss,immediate_value_loss,entropy,Unnamed: 7
90445,-0.005827753221672289,0.06786398467432948,0.18821464189135564,0.00011299896720623793,0.47612574658806206,0.3845405710347253,
22252,-0.0007222123980744334,-0.1336759504862953,0.05172894257406934,1.2634221898578322e-05,0.6308095694592043,0.2917808813280916,
95549,-0.009538858445482539,-0.13162669466548768,0.016181547965649135,0.00020054919159859577,0.46980757009160595,0.2793232581331159,
65918,-0.0009608501799274437,0.024309853620198427,0.12284320972140977,0.00010313849132785145,0.43547941870809553,0.37383729573536845,
18620,-0.0047325823744555125,-0.0008675950486295072,0.09905870472134146,5.7011463450461385e-05,0.48519560541426354,0.3197033814148526,
76179,-0.010436533518764087,-0.017686413203654498,0.10695963868462487,0.00031983029424985544,0.8638615720858428,0.40321520525201243,
16571,-0.0028095124623833162,-0.10656314470969636,0.04999589318756487,5.815553003186711e-05,0.7267151113463053,0.28902845036347125,
2304,-0.002956946977232465,-0.050646551724137866,0.08999099540783566,4.8450859871303716e-05,0.8135896891052485,0.3314161441532794,
15246,-0.004390130177186087,-0.06661570390018666,0.08407639447935752,4.766867815763113e-05,0.5310132658560457,0.32191151127841183,
26915,-0.0017453873547104341,-0.006051675017192182,0.1424642895621344,2.947177040107493e-05,0.5983121512848044,0.3198194405365369,
9904,-0.0005861916060161511,-0.12958664898320071,0.03137183471557709,1.176819766053744e-05,0.5083331319433767,0.26341319258615475,
84076,-0.0035772698912271044,0.02546726102760584,0.11893901819788816,5.772979074080176e-05,0.5719332525641387,0.4323722886999769,
96345,-0.0026626490351072175,-0.15528293545534919,0.03471773235534114,3.554128749826179e-05,0.8954742311822805,0.36666955372860455,
18472,-0.0012094784824849137,-0.10086206896551721,0.04997874311951137,1.4608744877399473e-05,0.593237460490987,0.30941150703278303,
2212,-0.0033257894375003936,-0.16561471534531874,0.04637012207759697,5.6660425306448584e-05,0.9182109870637937,0.28313725253034866,
70296,-0.0031155587438552734,-0.07144979860497097,0.08068237729884423,5.6533277955322566e-05,0.6243374876243207,0.3038617112493483,
24572,-0.005174225603878046,-0.027871352785145888,0.08704683281541786,0.00011939642218360266,0.5765562292931776,0.31482768088272844,
61319,-0.0022295036326604907,-0.04512967875036839,0.08639004436960966,3.367811987119671e-05,0.6547228159054109,0.3401787381027428,
9386,-0.002226159826134735,0.038332826775714667,0.10827401277554506,3.859362767248263e-05,0.655474450799886,0.35174112866931545,
95838,-0.0026695492524096273,-0.027682913351016785,0.09121314879570504,3.626380764553979e-05,0.7558168067276805,0.35200407896125,
40126,-0.011569395894222567,-0.10602048334806952,0.0939798408052262,0.0002940943799986975,1.2463530492555486,0.4359815725377514,
39906,-0.0029358814034340466,-0.08537282640730914,0.08008812815692047,6.366753571646358e-05,0.8580660835975676,0.3384587748370452,
44008,-0.002697287738926282,-0.026338693633952238,0.08661429695594232,4.2542405891766866e-05,0.507320436660141,0.32627392830043056,
45412,-0.0027579350822532936,0.008024333185971066,0.11546213616255525,3.42472311698316e-05,0.6053609042621945,0.3251748281917234,
91850,-0.0006458557773606513,0.04276574319677759,0.1049257249279418,9.219552351709504e-06,0.5708694893506105,0.3925926066979529,
7226,-0.001021553003323754,-0.09198717948717942,0.03951275655746049,1.483933541762256e-05,0.6714871221532425,0.329977714862579,
65427,-0.002765517954068588,-0.10018438697318006,0.08961257163271967,4.179193678545554e-05,0.967523198796372,0.35501730257045777,
91453,-0.000810592938484433,-0.05248857942823456,0.06813832662421561,1.1031604602360203e-05,0.782650502476673,0.3315866337763022,
30891,-0.0037025454413736445,-0.13901598880047156,0.06242270236621467,5.987299611533743e-05,1.0266877269243884,0.3331971349514007,
38906,-0.00518774046420912,-0.005752652519893899,0.09377309278585495,0.0001248041528061143,0.8059790276767476,0.384735635353042,
29332,-0.004245154844601034,-0.1388158217899597,0.026307164835852645,0.00010383746836798012,0.5366593438868059,0.27616915325243035,
83701,-0.003363302113522106,0.0036168213969937323,0.12144507794605139,4.914276582154854e-05,0.6546642700895875,0.348485651343233,
19346,-0.00385980733986144,-0.009439470969643312,0.12333006773801322,6.758660309829933e-05,0.7148799739738105,0.3829502239221893,
26029,-0.01003310620149002,-0.026768346595932743,0.11614550399904036,0.00016257623420685676,0.5501054685170064,0.37736373574174054,
84093,-0.0065821954335109,-0.04097268272914822,0.0914079196825279,0.0003207738842962329,0.8176932794672832,0.35655950692703514,
